KOR,MATH,GRADE 
11,15,C
92,57,A
53,36,B
63,30,B
73,12,B
25,36,C
63,68,B
26,81,B
40,25,C
43,11,C
63,29,B
48,48,B
13,60,C
28,59,B
75,77,A
59,69,B
90,63,A
36,33,C
26,86,B
32,52,B
72,96,A
19,92,B
15,59,C
32,85,B
42,45,B
43,67,B
73,88,A
98,67,A
19,37,C
48,19,C
61,95,A
75,55,B
75,84,A
41,22,C
37,59,B
25,61,B
51,13,C
33,90,B
68,49,B
79,23,B
70,25,B
100,93,A
85,44,B
41,40,B
90,15,B
62,54,B
14,76,B
38,84,B
19,15,C
93,61,A
42,54,B
73,42,B
80,95,A
87,57,A
57,55,B
11,41,C
62,98,A
95,18,B
29,95,B
49,21,C
31,40,C
37,44,B
67,41,B
98,64,A
37,58,B
40,60,B
95,17,B
79,53,B
93,54,A
76,48,B
14,67,B
17,22,C
22,13,C
57,67,B
89,28,B
29,75,B
24,51,C
26,16,C
88,70,A
38,92,B
26,76,B
74,75,A
65,93,A
75,44,B
38,68,B
30,39,C
81,30,B
77,61,B
45,33,C
25,17,C
12,28,C
58,74,B
10,74,B
93,74,A
61,13,C
90,17,B
35,56,B
20,84,B
77,73,A
14,79,B
37,45,B
50,61,B
87,93,A
12,51,C
72,41,B
75,47,B
75,56,B
61,93,A
39,34,C
45,96,A
19,40,C
84,62,A
66,60,B
24,100,B
67,11,C
20,83,B
60,52,B
16,89,B
73,80,A
46,32,C
48,77,B
63,38,B
43,68,B
48,18,C
22,72,B
23,74,B
10,69,C
78,67,A
22,75,B
82,77,A
60,19,C
16,44,C
60,94,A
12,81,B
99,32,B
44,53,B
66,50,B
20,88,B
14,81,B
11,35,C
21,75,B
79,63,A
54,47,B
20,18,C
53,61,B
95,64,A
20,57,C
94,46,A
86,24,B
23,69,B
81,40,B
60,55,B
95,70,A
37,89,B
76,56,B
38,16,C
32,36,C
52,73,B
22,91,B
47,13,C
91,29,B
32,68,B
30,20,C
28,49,C
63,71,B
74,57,B
12,67,C
44,12,C
67,15,B
26,20,C
81,83,A
13,76,B
95,61,A
53,24,C
15,35,C
56,85,A
59,69,B
21,81,B
65,51,B
46,60,B
77,26,B
78,43,B
29,22,C
89,45,B
19,39,C
48,61,B
77,16,B
21,17,C
66,24,B
76,23,B
14,80,B
99,20,B
10,84,B
49,50,B
71,94,A
48,47,B
48,77,B
92,10,B
61,46,B
51,35,B
80,67,A
85,94,A
71,19,B
10,53,C
23,58,B
29,30,C
16,45,C
55,72,B
88,34,B
10,77,B
26,35,C
71,37,B
14,73,B
54,92,A
66,48,B
46,52,B
97,72,A
99,88,A
68,90,A
27,23,C
34,87,B
76,99,A
46,11,C
67,97,A
53,22,C
72,30,B
99,13,B
25,27,C
70,84,A
89,69,A
70,20,B
21,15,C
85,64,A
89,77,A
75,60,B
50,24,C
50,39,B
92,21,B
95,74,A
11,87,B
36,24,C
28,41,C
83,100,A
44,98,A
25,78,B
45,45,B
19,20,C
13,27,C
47,57,B
27,70,B
21,69,B
36,93,B
22,68,B
31,45,C
68,31,B
23,52,C
61,63,B
24,46,C
11,93,B
11,90,B
22,19,C
18,61,C
80,40,B
93,38,B
90,52,A
45,86,B
89,58,A
89,11,B
48,90,B
72,72,A
80,46,B
59,36,B
42,21,C
10,100,B
39,40,C
16,21,C
31,93,B
62,22,B
49,31,B
63,57,B
65,11,C
15,12,C
40,72,B
73,68,A
87,57,A
71,84,A
81,97,A
90,46,B
22,53,C
65,85,A
38,90,B
53,10,C
97,63,A
72,92,A
79,55,B
13,40,C
31,81,B
53,67,B
31,12,C
42,84,B
80,51,B
73,91,A
99,87,A
49,33,B
88,49,B
60,67,B
96,26,B
30,95,B
68,90,A
84,15,B
14,97,B
75,56,B
57,19,C
87,64,A
70,25,B
31,16,C
12,66,C
80,51,B
38,25,C
94,72,A
13,22,C
67,18,B
17,90,B
53,65,B
32,74,B
83,85,A
43,14,C
48,91,B
57,47,B
47,86,B
12,25,C
49,30,C
57,38,B
34,14,C
33,55,B
80,58,B
55,91,A
38,47,B
52,19,C
81,58,B
16,30,C
12,63,C
72,26,B
11,94,B
18,29,C
44,24,C
37,67,B
53,71,B
69,84,A
74,17,B
34,67,B
96,72,A
79,52,B
53,51,B
22,71,B
18,94,B
59,14,C
79,44,B
69,17,B
26,94,B
51,66,B
10,86,B
57,92,A
62,95,A
63,90,A
83,61,A
24,60,B
70,89,A
87,52,B
29,10,C
60,13,C
97,51,A
91,54,A
67,22,B
69,25,B
47,55,B
98,98,A
68,67,B
35,80,B
100,82,A
78,56,B
100,76,A
19,88,B
78,76,A
37,84,B
79,19,B
52,39,B
44,36,B
30,68,B
97,81,A
66,87,A
61,37,B
84,47,B
96,15,B
63,21,B
53,10,C
68,89,A
33,66,B
70,99,A
77,64,A
35,22,C
23,76,B
70,44,B
56,95,A
59,20,C
48,26,C
70,43,B
23,29,C
32,68,B
33,65,B
51,72,B
95,36,B
20,61,B
21,76,B
69,42,B
34,82,B
87,38,B
31,80,B
91,69,A
10,25,C
42,52,B
90,33,B
78,49,B
73,40,B
12,11,C
11,57,C
75,97,A
85,96,A
76,89,A
37,13,C
27,97,B
21,72,B
39,44,B
15,77,B
43,24,C
30,57,B
16,78,B
85,72,A
100,12,B
31,56,B
64,84,A
38,69,B
26,71,B
41,67,B
87,87,A
19,99,B
56,86,A
34,60,B
43,61,B
45,77,B
27,16,C
70,19,B
45,100,A
59,70,B
26,42,C
14,15,C
57,16,C
87,91,A
62,52,B
24,88,B
15,28,C
42,10,C
45,25,C
83,69,A
39,27,C
51,73,B
83,14,B
63,70,B
51,16,C
22,64,B
46,28,C
23,43,C
100,43,A
79,68,A
22,20,C
33,97,B
62,14,C
96,57,A
15,54,C
57,84,A
19,90,B
93,59,A
42,81,B
66,56,B
79,16,B
75,39,B
59,87,A
42,12,C
71,49,B
92,19,B
85,13,B
62,57,B
89,80,A
11,91,B
48,21,C
51,26,C
52,11,C
74,92,A
92,71,A
90,15,B
26,88,B
55,33,B
56,91,A
84,95,A
13,47,C
52,27,C
87,72,A
76,88,A
43,22,C
90,42,B
27,43,C
36,76,B
19,56,C
83,18,B
90,52,A
49,49,B
60,98,A
69,30,B
19,67,B
98,74,A
42,54,B
66,94,A
40,31,C
68,29,B
90,26,B
34,70,B
40,66,B
62,22,B
40,42,B
34,44,C
10,51,C
74,19,B
85,52,B
46,86,B
83,19,B
13,39,C
79,61,A
34,34,C
95,65,A
42,20,C
59,62,B
77,15,B
55,51,B
75,19,B
92,45,B
47,19,C
28,100,B
56,33,B
54,95,A
14,62,C
56,12,C
42,72,B
100,96,A
92,11,B
50,100,A
91,74,A
55,94,A
22,21,C
83,58,A
99,46,A
26,39,C
46,58,B
58,72,B
82,83,A
59,47,B
96,12,B
57,41,B
53,57,B
20,50,C
95,35,B
55,38,B
72,23,B
51,52,B
19,60,C
89,73,A
27,82,B
16,92,B
44,86,B
73,21,B
35,82,B
28,50,C
40,89,B
78,80,A
55,66,B
23,71,B
68,20,B
17,72,B
15,46,C
28,67,B
33,28,C
16,15,C
23,46,C
46,22,C
78,12,B
77,43,B
37,57,B
98,70,A
49,93,A
10,39,C
82,70,A
100,11,B
59,74,B
54,30,B
86,73,A
74,98,A
15,72,B
69,18,B
89,76,A
88,20,B
21,66,B
21,49,C
88,52,A
42,76,B
74,44,B
50,20,C
15,80,B
94,80,A
74,47,B
63,62,B
96,44,A
92,16,B
90,59,A
83,45,B
68,15,B
97,10,B
11,47,C
65,59,B
28,37,C
92,23,B
100,85,A
46,36,B
90,63,A
42,28,C
27,16,C
82,90,A
46,67,B
88,70,A
97,92,A
96,93,A
87,85,A
10,27,C
13,44,C
50,38,B
51,59,B
100,11,B
52,84,B
75,82,A
67,91,A
94,80,A
25,51,C
89,78,A
76,19,B
82,82,A
98,54,A
85,42,B
29,16,C
61,47,B
29,52,B
33,52,B
15,56,C
55,19,C
11,42,C
93,25,B
66,74,A
97,35,B
92,12,B
21,81,B
71,32,B
52,54,B
13,81,B
96,55,A
38,53,B
34,49,B
88,56,A
80,74,A
41,79,B
12,94,B
13,98,B
90,35,B
51,61,B
38,36,C
18,27,C
77,71,A
39,67,B
67,65,B
88,14,B
78,45,B
49,93,A
32,16,C
69,26,B
53,32,B
13,52,C
72,13,B
45,56,B
57,70,B
59,60,B
49,57,B
50,41,B
61,76,B
63,100,A
76,44,B
69,61,B
40,49,B
12,95,B
86,21,B
56,55,B
27,84,B
85,26,B
17,45,C
87,30,B
74,70,A
32,22,C
93,57,A
59,14,C
46,26,C
34,73,B
19,53,C
78,92,A
47,84,B
45,78,B
96,77,A
88,69,A
84,68,A
23,53,C
31,71,B
16,65,B
85,62,A
13,65,C
49,59,B
34,26,C
49,79,B
83,61,A
15,47,C
52,61,B
87,68,A
99,78,A
98,72,A
66,52,B
94,71,A
92,23,B
19,51,C
50,42,B
78,26,B
20,94,B
22,93,B
90,70,A
72,12,B
85,41,B
45,18,C
87,14,B
84,67,A
71,49,B
74,48,B
25,23,C
70,14,B
52,100,A
86,91,A
76,93,A
41,42,B
17,30,C
69,68,B
38,29,C
57,93,A
72,91,A
44,21,C
31,55,B
53,100,A
87,80,A
25,82,B
23,67,B
95,45,A
69,27,B
29,28,C
58,89,A
19,36,C
10,75,B
99,44,A
81,72,A
15,87,B
48,21,C
59,35,B
97,77,A
37,96,B
93,78,A
84,58,A
95,87,A
64,54,B
85,91,A
78,55,B
53,56,B
31,58,B
41,38,C
98,93,A
59,12,C
87,34,B
96,22,B
48,71,B
32,32,C
17,45,C
61,77,B
100,73,A
62,16,C
14,85,B
61,83,A
80,67,A
83,86,A
20,97,B
73,44,B
27,71,B
98,15,B
96,64,A
15,12,C
82,92,A
86,10,B
97,21,B
66,89,A
98,76,A
21,85,B
11,65,C
70,45,B
31,79,B
77,71,A
41,46,B
45,95,A
78,24,B
90,94,A
14,49,C
39,67,B
85,24,B
25,91,B
77,81,A
61,21,B
36,11,C
43,45,B
88,11,B
18,56,C
97,89,A
60,92,A
57,64,B
18,32,C
33,83,B
17,40,C
54,65,B
11,14,C
46,54,B
96,73,A
65,95,A
46,17,C
85,63,A
65,66,B
82,59,A
24,44,C
35,95,B
93,93,A
98,27,B
89,77,A
34,15,C
75,15,B
24,11,C
83,50,B
79,40,B
93,22,B
47,59,B
81,55,B
42,36,C
65,73,B
50,95,A
21,28,C
10,61,C
92,83,A
62,68,B
37,43,B
21,88,B
78,58,B
69,52,B
10,45,C
81,64,A
94,13,B
36,92,B
55,33,B
39,63,B
78,20,B
23,58,B
10,39,C
89,57,A
63,70,B
34,73,B
48,66,B
95,81,A
100,58,A
82,11,B
87,38,B
39,51,B
51,71,B
25,31,C
12,95,B
31,26,C
31,61,B
52,60,B
87,42,B
18,85,B
97,78,A
63,79,A
87,61,A
24,22,C
75,31,B
27,36,C
60,88,A
100,45,A
38,58,B
16,34,C
28,45,C
17,82,B
28,46,C
21,56,C
84,35,B
43,16,C
29,21,C
82,61,A
13,12,C
93,79,A
85,48,B
13,49,C
55,72,B
69,30,B
88,83,A
43,74,B
29,91,B
71,70,A
78,76,A
34,44,C
61,92,A
32,64,B
95,26,B
86,62,A
95,73,A
64,48,B
31,63,B
19,16,C
11,38,C
57,51,B
69,83,A
32,51,B
18,35,C
89,95,A
11,59,C
28,50,C
98,67,A
66,38,B
33,32,C
37,68,B
64,53,B
88,64,A
27,87,B
86,29,B
77,67,A
84,37,B
14,91,B
94,22,B
31,93,B
55,43,B
50,77,B
93,10,B
59,41,B
80,34,B
51,83,B
79,70,A
68,80,A
81,13,B
45,81,B
93,83,A
40,39,C
63,37,B
63,67,B
46,55,B
19,69,B
50,42,B
46,81,B
52,95,A
92,58,A
90,49,B
36,92,B
30,25,C
24,75,B
46,76,B
41,74,B
58,44,B
83,15,B
38,87,B
53,42,B
36,90,B
83,38,B
97,54,A
37,38,C
96,39,B
54,11,C
50,68,B
90,74,A
62,62,B
62,31,B
61,83,A
69,42,B
98,12,B
68,48,B
32,42,C
15,32,C
45,63,B
35,23,C
31,32,C
21,25,C
56,54,B
40,32,C
54,61,B
90,49,B
15,100,B
89,58,A
38,12,C
45,98,A
48,37,B
48,65,B
26,97,B
20,88,B
96,34,B
32,64,B
21,14,C
27,90,B
11,80,B
43,49,B
27,79,B
37,81,B
33,96,B
35,38,C
25,40,C
70,89,A
20,40,C
86,24,B
33,67,B
50,100,A
43,59,B
80,85,A
47,27,C
81,75,A
29,65,B
43,55,B
36,60,B
65,73,B
87,72,A
57,44,B
69,46,B
76,90,A
46,77,B
53,16,C
74,62,B
51,37,B
29,40,C
45,66,B
25,67,B
48,53,B
60,65,B
98,53,A
38,44,B
32,96,B
43,84,B
83,48,B
91,69,A
33,42,C
49,68,B
48,44,B
88,18,B
40,63,B
89,32,B
99,57,A
73,63,B
59,11,C
81,62,A
54,14,C
33,23,C
26,89,B
39,23,C
80,87,A
92,12,B
95,49,A
72,64,B
11,72,B
81,63,A
55,87,A
36,88,B
96,77,A
94,74,A
89,97,A
89,45,B
43,81,B
40,12,C
23,95,B
95,88,A
85,94,A
66,52,B
53,97,A
57,37,B
18,18,C
22,65,B
80,29,B
28,16,C
63,50,B
63,51,B
85,60,A
79,90,A
100,84,A
85,33,B
19,25,C
11,25,C
68,42,B
52,74,B
81,20,B
84,22,B
33,10,C
23,64,B
59,66,B
24,46,C
70,51,B
22,40,C
64,44,B
77,51,B
16,10,C
39,17,C
21,87,B
48,70,B
90,36,B
90,79,A
82,60,A
72,26,B
97,42,B
60,87,A
27,72,B
31,82,B
10,13,C
22,73,B
58,79,B
56,67,B
68,83,A
27,54,B
48,71,B
47,87,B
16,59,C
35,50,B
56,50,B
50,92,A
48,63,B
87,66,A
12,50,C
13,17,C
24,100,B
40,40,B
53,52,B
58,88,A
46,84,B
33,59,B
47,20,C
60,88,A
30,93,B
97,11,B
11,10,C
39,38,C
85,48,B
14,58,C
36,26,C
25,42,C
18,54,C
17,15,C
58,33,B
97,22,B
14,69,B
34,94,B
90,67,A
88,29,B
93,22,B
39,24,C
65,95,A
46,18,C
77,81,A
91,73,A
60,18,C
82,65,A
20,18,C
66,28,B
34,65,B
92,47,B
82,36,B
53,32,B
18,48,C
30,64,B
84,83,A
22,51,C
81,34,B
87,71,A
70,60,B
34,85,B
17,90,B
21,92,B
43,21,C
70,16,B
41,64,B
33,85,B
91,100,A
92,63,A
100,83,A
67,34,B
65,11,C
28,65,B
86,89,A
41,18,C
25,63,B
34,49,B
65,93,A
42,94,B
33,27,C
93,10,B
94,12,B
34,92,B
29,81,B
67,27,B
91,82,A
20,14,C
23,53,C
76,32,B
22,58,B
88,93,A
77,62,B
70,61,B
26,46,C
28,32,C
93,21,B
63,50,B
58,93,A
48,80,B
20,43,C
26,97,B
56,77,B
77,68,A
57,83,A
44,12,C
95,55,A
69,48,B
73,92,A
26,97,B
13,42,C
56,11,C
87,29,B
63,17,B
72,84,A
89,19,B
78,11,B
35,80,B
100,16,B
44,73,B
52,77,B
14,70,B
25,62,B
62,21,B
15,94,B
40,84,B
33,76,B
30,17,C
26,92,B
84,55,B
34,63,B
73,98,A
92,94,A
48,10,C
36,14,C
70,64,B
44,87,B
73,87,A
27,84,B
37,67,B
34,77,B
66,61,B
74,58,B
65,71,B
84,50,B
94,64,A
47,81,B
98,25,B
79,68,A
46,55,B
96,98,A
52,16,C
68,65,B
94,12,B
57,49,B
99,85,A
64,96,A
44,26,C
60,14,C
89,85,A
64,100,A
43,27,C
47,53,B
78,12,B
88,29,B
80,86,A
100,38,B
98,85,A
31,89,B
59,14,C
36,81,B
50,41,B
64,10,C
15,89,B
73,11,B
31,16,C
37,32,C
18,97,B
66,72,B
98,30,B
39,48,B
48,26,C
77,17,B
66,17,B
42,51,B
23,71,B
49,24,C
69,48,B
87,68,A
52,29,B
27,19,C
24,36,C
86,47,B
10,31,C
56,26,B
70,98,A
78,89,A
21,42,C
76,53,B
35,71,B
95,34,B
62,17,C
20,36,C
44,38,B
51,59,B
50,12,C
45,38,B
77,57,B
97,69,A
63,12,C
87,36,B
96,92,A
72,82,A
42,97,B
15,21,C
76,83,A
71,35,B
47,53,B
49,29,C
34,29,C
86,59,A
55,27,B
90,70,A
28,74,B
27,88,B
90,46,B
80,51,B
83,46,B
92,96,A
76,29,B
23,36,C
16,38,C
19,17,C
69,54,B
58,63,B
53,36,B
17,77,B
96,100,A
81,39,B
66,87,A
14,89,B
62,36,B
78,85,A
92,91,A
85,15,B
96,99,A
44,61,B
86,68,A
27,10,C
86,41,B
49,55,B
53,33,B
75,100,A
31,68,B
38,28,C
67,96,A
74,81,A
29,85,B
70,87,A
53,12,C
51,79,B
19,18,C
38,66,B
47,65,B
12,50,C
90,28,B
66,86,A
74,95,A
10,17,C
37,66,B
37,82,B
33,29,C
82,86,A
86,67,A
62,67,B
51,85,B
40,59,B
62,34,B
33,67,B
96,82,A
90,83,A
79,94,A
21,74,B
79,97,A
36,73,B
81,26,B
70,88,A
98,41,B
76,15,B
87,98,A
19,93,B
86,55,A
57,73,B
74,57,B
44,88,B
43,17,C
71,72,A
29,30,C
23,88,B
84,72,A
37,23,C
36,20,C
41,69,B
44,80,B
23,69,B
40,45,B
24,19,C
85,61,A
67,27,B
65,59,B
11,53,C
57,18,C
19,30,C
25,70,B
19,35,C
74,90,A
75,57,B
43,100,A
36,61,B
54,91,A
98,84,A
60,96,A
51,48,B
79,66,A
29,72,B
19,75,B
57,78,B
84,50,B
66,79,A
22,21,C
27,65,B
81,25,B
23,56,C
37,26,C
94,56,A
39,55,B
27,58,B
76,100,A
27,36,C
51,30,B
26,19,C
87,16,B
19,77,B
34,23,C
23,83,B
86,13,B
66,17,B
89,32,B
29,53,B
18,12,C
73,44,B
37,71,B
77,88,A
56,24,B
45,34,C
47,36,B
38,58,B
43,60,B
32,69,B
47,75,B
50,91,A
13,85,B
61,72,B
53,86,B
71,92,A
80,18,B
23,27,C
32,63,B
21,49,C
44,33,C
100,57,A
70,22,B
52,88,A
58,54,B
100,73,A
21,98,B
63,96,A
57,98,A
20,40,C
99,41,A
18,82,B
99,23,B
39,89,B
89,11,B
59,75,B
100,48,A
64,58,B
80,24,B
47,99,A
24,84,B
15,42,C
27,69,B
73,17,B
87,31,B
65,77,A
44,70,B
60,12,C
28,89,B
84,96,A
36,57,B
62,22,B
76,100,A
67,22,B
44,35,C
73,35,B
19,71,B
95,67,A
20,25,C
32,93,B
81,78,A
11,98,B
81,77,A
43,91,B
66,41,B
53,86,B
67,40,B
58,84,A
78,69,A
77,89,A
23,19,C
50,87,B
43,32,C
15,87,B
21,19,C
40,56,B
21,62,B
14,32,C
70,23,B
78,96,A
76,51,B
50,24,C
76,23,B
45,44,B
75,88,A
28,58,B
83,97,A
45,28,C
10,66,C
47,67,B
57,48,B
27,34,C
82,47,B
42,16,C
84,44,B
21,68,B
23,43,C
77,28,B
19,89,B
85,46,B
80,34,B
77,89,A
52,100,A
57,36,B
62,84,A
65,12,C
13,62,C
63,96,A
70,56,B
78,78,A
87,36,B
10,40,C
18,84,B
48,25,C
75,65,A
58,20,C
76,59,B
90,47,B
23,93,B
92,33,B
45,45,B
24,86,B
85,72,A
58,26,B
85,20,B
35,18,C
12,27,C
28,48,C
87,74,A
26,60,B
87,10,B
44,39,B
18,74,B
62,87,A
29,62,B
91,30,B
46,50,B
85,86,A
68,62,B
66,33,B
36,16,C
72,34,B
17,59,C
35,85,B
16,79,B
88,85,A
80,31,B
27,12,C
37,100,B
96,40,B
81,66,A
24,39,C
50,58,B
90,85,A
70,30,B
44,89,B
25,65,B
39,50,B
89,66,A
46,44,B
59,89,A
19,73,B
11,36,C
88,48,B
47,36,B
15,12,C
83,65,A
45,90,B
83,77,A
71,97,A
16,76,B
60,28,B
10,17,C
26,46,C
81,43,B
13,15,C
64,19,B
35,27,C
13,36,C
84,45,B
79,33,B
32,96,B
25,56,B
22,37,C
18,13,C
28,24,C
39,38,C
24,24,C
41,28,C
20,12,C
31,88,B
60,67,B
21,95,B
71,46,B
21,83,B
22,88,B
70,94,A
35,87,B
68,64,B
45,83,B
61,17,C
37,67,B
76,18,B
30,50,B
43,95,B
59,28,B
72,93,A
64,25,B
97,56,A
52,77,B
87,26,B
18,17,C
60,61,B
64,92,A
81,11,B
10,53,C
10,46,C
46,83,B
83,15,B
14,60,C
71,72,A
13,32,C
39,60,B
77,64,A
17,12,C
27,23,C
98,89,A
42,78,B
61,94,A
53,29,B
27,58,B
17,31,C
52,94,A
49,96,A
21,34,C
84,35,B
80,78,A
15,63,C
82,57,B
62,21,B
28,30,C
14,72,B
90,33,B
20,90,B
97,63,A
67,98,A
46,74,B
72,79,A
25,22,C
22,46,C
62,88,A
40,21,C
29,88,B
89,66,A
59,53,B
65,72,B
29,27,C
33,19,C
57,36,B
28,75,B
42,38,B
49,83,B
43,18,C
31,46,C
73,66,B
97,28,B
21,10,C
26,59,B
16,50,C
55,64,B
22,55,C
55,71,B
27,74,B
49,80,B
35,77,B
52,12,C
88,65,A
72,13,B
83,80,A
31,91,B
72,72,A
67,50,B
20,52,C
44,34,C
40,26,C
43,100,A
20,27,C
62,81,A
87,23,B
71,73,A
98,88,A
84,91,A
38,57,B
45,47,B
70,87,A
65,15,B
93,60,A
46,60,B
15,21,C
85,37,B
15,47,C
65,45,B
73,22,B
41,26,C
11,38,C
40,10,C
75,18,B
93,62,A
56,65,B
81,63,A
60,78,B
73,92,A
32,82,B
85,89,A
91,68,A
58,27,B
17,45,C
57,43,B
19,72,B
17,90,B
41,26,C
49,14,C
15,20,C
95,45,A
63,43,B
67,25,B
64,93,A
51,70,B
35,74,B
95,35,B
80,94,A
93,39,B
60,98,A
82,49,B
50,27,C
89,45,B
47,47,B
63,70,B
90,62,A
91,67,A
56,22,C
77,17,B
53,74,B
73,67,A
54,14,C
62,78,A
87,30,B
18,57,C
23,12,C
70,28,B
85,14,B
35,29,C
12,12,C
20,16,C
22,55,C
47,70,B
88,88,A
97,11,B
28,21,C
73,71,A
27,52,C
76,19,B
66,55,B
16,61,C
11,85,B
22,46,C
80,13,B
10,70,B
13,84,B
17,43,C
17,94,B
12,30,C
45,72,B
81,92,A
97,62,A
92,12,B
98,69,A
40,77,B
64,69,B
60,100,A
100,13,B
75,49,B
37,25,C
59,69,B
57,34,B
44,87,B
100,15,B
12,97,B
22,20,C
46,85,B
55,60,B
29,15,C
80,90,A
76,58,B
97,62,A
41,68,B
69,25,B
55,33,B
19,17,C
52,52,B
41,65,B
38,19,C
29,57,B
34,12,C
39,97,B
85,57,A
15,43,C
63,23,B
44,89,B
84,29,B
94,65,A
82,16,B
18,74,B
38,50,B
36,67,B
72,72,A
27,72,B
41,85,B
29,88,B
40,97,B
100,65,A
69,50,B
95,75,A
58,28,B
43,71,B
25,83,B
19,91,B
97,89,A
84,40,B
14,15,C
40,73,B
62,83,A
86,94,A
55,59,B
42,53,B
51,99,A
56,81,B
91,15,B
25,28,C
54,17,C
52,48,B
26,21,C
37,53,B
29,19,C
90,52,A
76,65,A
82,24,B
49,72,B
12,18,C
70,48,B
15,26,C
38,97,B
69,10,C
52,12,C
36,75,B
68,33,B
74,69,A
79,39,B
28,84,B
62,63,B
17,41,C
86,87,A
63,89,A
92,68,A
67,46,B
82,61,A
91,50,A
61,29,B
43,39,B
60,22,B
71,10,B
40,73,B
36,75,B
90,68,A
17,87,B
60,87,A
88,94,A
92,33,B
65,22,B
15,57,C
50,63,B
10,69,C
53,21,C
70,76,A
42,16,C
85,37,B
28,87,B
68,94,A
48,35,B
41,46,B
13,42,C
39,65,B
52,36,B
19,57,C
55,53,B
38,80,B
43,59,B
48,40,B
80,39,B
95,90,A
42,24,C
82,42,B
80,28,B
70,89,A
32,52,B
65,50,B
50,18,C
56,74,B
96,54,A
41,56,B
54,83,B
40,55,B
83,60,A
90,46,B
89,59,A
25,13,C
22,58,B
91,45,B
99,35,B
60,36,B
79,53,B
11,18,C
88,60,A
36,68,B
86,84,A
53,29,B
55,63,B
11,42,C
75,27,B
18,65,B
79,90,A
89,58,A
87,86,A
28,56,B
81,85,A
42,67,B
97,96,A
73,23,B
74,21,B
45,37,B
11,98,B
50,34,B
21,22,C
56,24,B
84,10,B
68,54,B
85,25,B
12,14,C
82,18,B
53,34,B
56,46,B
80,96,A
79,54,B
63,49,B
99,13,B
63,67,B
74,28,B
11,13,C
83,21,B
20,70,B
14,37,C
10,38,C
40,22,C
50,37,B
72,16,B
13,53,C
34,94,B
65,50,B
61,44,B
19,69,B
14,27,C
37,28,C
73,31,B
30,63,B
86,32,B
53,27,B
23,49,C
51,22,C
94,67,A
70,67,B
80,81,A
45,37,B
48,31,C
54,95,A
67,80,A
20,87,B
62,24,B
41,17,C
24,100,B
82,48,B
23,22,C
37,59,B
69,42,B
85,75,A
35,68,B
64,36,B
63,83,A
59,94,A
72,62,B
12,24,C
93,79,A
31,45,C
76,27,B
29,61,B
95,51,A
88,62,A
21,18,C
25,11,C
63,51,B
53,36,B
29,21,C
76,17,B
25,16,C
62,90,A
95,97,A
43,29,C
84,39,B
26,56,B
70,47,B
67,75,A
26,37,C
50,37,B
38,44,B
36,21,C
56,62,B
32,42,C
76,19,B
21,77,B
51,34,B
26,84,B
62,45,B
52,23,C
69,26,B
44,28,C
62,64,B
96,60,A
47,23,C
89,89,A
93,42,B
47,48,B
89,15,B
73,12,B
89,31,B
86,22,B
68,74,A
34,46,B
59,79,B
100,41,A
45,72,B
23,38,C
83,63,A
93,64,A
92,69,A
18,68,B
80,43,B
83,30,B
55,18,C
62,62,B
24,10,C
37,61,B
11,64,C
45,25,C
25,98,B
72,18,B
58,80,B
21,66,B
24,18,C
70,28,B
23,80,B
52,14,C
76,48,B
82,15,B
34,12,C
74,85,A
15,60,C
86,86,A
