KOR,MATH,GRADE 
62,52,B
11,64,C
15,47,C
98,47,A
21,81,B
62,13,C
44,91,B
67,95,A
31,79,B
79,79,A
21,67,B
72,73,A
93,71,A
71,41,B
36,89,B
62,20,B
26,45,C
58,55,B
95,97,A
34,40,C
88,76,A
32,41,C
21,14,C
94,71,A
22,11,C
43,10,C
59,39,B
92,68,A
75,77,A
96,17,B
66,69,B
46,21,C
75,36,B
51,76,B
74,21,B
74,84,A
58,36,B
66,33,B
64,99,A
97,21,B
31,68,B
72,60,B
14,45,C
83,48,B
35,25,C
97,62,A
11,45,C
30,96,B
61,60,B
88,39,B
40,85,B
63,75,B
41,93,B
100,26,B
51,29,B
31,41,C
70,32,B
40,41,B
45,17,C
10,89,B
41,79,B
55,47,B
44,55,B
37,73,B
26,95,B
84,72,A
98,78,A
96,91,A
12,88,B
68,56,B
29,50,C
39,31,C
48,78,B
46,16,C
61,14,C
24,60,B
26,79,B
59,24,B
76,53,B
74,90,A
71,20,B
13,69,B
69,90,A
58,70,B
56,38,B
94,40,B
34,96,B
19,60,C
53,49,B
61,11,C
56,10,C
100,71,A
45,23,C
81,22,B
61,95,A
48,23,C
15,32,C
80,94,A
21,83,B
20,66,B
92,46,B
56,92,A
23,70,B
18,73,B
42,62,B
38,58,B
33,64,B
42,40,B
93,47,A
99,48,A
100,19,B
35,76,B
75,20,B
29,62,B
72,14,B
41,89,B
56,64,B
93,12,B
73,89,A
72,15,B
53,42,B
86,93,A
84,12,B
60,48,B
31,37,C
72,37,B
11,12,C
88,59,A
31,92,B
35,19,C
49,39,B
52,37,B
11,44,C
41,53,B
34,10,C
17,23,C
92,44,B
22,50,C
100,11,B
84,25,B
17,57,C
30,17,C
31,24,C
83,79,A
68,71,B
93,82,A
24,61,B
64,31,B
60,31,B
29,32,C
83,51,B
98,90,A
91,52,A
34,69,B
51,92,A
59,72,B
48,40,B
70,48,B
92,53,A
90,83,A
56,50,B
24,51,C
45,15,C
24,98,B
36,51,B
34,46,B
40,10,C
16,55,C
67,84,A
70,54,B
84,59,A
65,64,B
36,90,B
53,80,B
88,21,B
72,24,B
23,82,B
10,63,C
55,33,B
30,25,C
74,90,A
46,98,A
71,37,B
95,74,A
80,49,B
38,50,B
60,26,B
64,77,A
90,78,A
95,70,A
72,12,B
40,75,B
87,95,A
29,44,C
80,82,A
10,49,C
45,31,C
93,34,B
97,77,A
82,84,A
16,76,B
38,42,B
54,23,C
81,36,B
57,78,B
98,13,B
69,10,C
72,74,A
41,35,C
31,40,C
19,65,B
10,55,C
97,94,A
60,98,A
39,72,B
45,69,B
88,52,A
28,99,B
79,96,A
21,42,C
58,32,B
16,33,C
79,68,A
76,50,B
73,58,B
68,41,B
93,90,A
63,63,B
43,23,C
35,33,C
84,67,A
13,87,B
29,79,B
16,30,C
69,68,B
40,10,C
26,31,C
71,83,A
45,91,B
78,91,A
95,61,A
24,15,C
79,40,B
98,61,A
64,32,B
64,48,B
11,38,C
29,69,B
82,33,B
50,92,A
51,84,B
67,91,A
70,15,B
52,57,B
59,14,C
29,46,C
28,67,B
18,29,C
63,75,B
65,44,B
98,30,B
37,52,B
61,90,A
91,87,A
94,28,B
23,12,C
98,45,A
97,55,A
43,41,B
50,66,B
72,97,A
92,86,A
65,78,A
41,44,B
87,20,B
24,97,B
16,16,C
77,21,B
88,28,B
82,68,A
34,23,C
96,12,B
89,37,B
41,84,B
49,19,C
80,85,A
75,93,A
100,20,B
85,37,B
22,77,B
36,25,C
59,15,C
30,73,B
43,68,B
36,39,C
35,20,C
55,45,B
98,31,B
93,33,B
17,88,B
35,53,B
70,62,B
79,38,B
67,34,B
69,52,B
99,98,A
54,78,B
79,62,A
53,55,B
36,31,C
47,77,B
61,70,B
11,13,C
68,29,B
88,40,B
42,30,C
58,20,C
66,27,B
24,97,B
80,49,B
48,43,B
29,37,C
75,27,B
87,49,B
75,21,B
36,96,B
11,50,C
98,49,A
56,74,B
12,74,B
77,96,A
68,50,B
31,87,B
43,84,B
65,22,B
68,76,A
51,73,B
52,91,A
33,14,C
42,57,B
90,37,B
90,48,B
14,37,C
94,33,B
21,50,C
93,88,A
82,89,A
81,82,A
75,75,A
77,44,B
36,47,B
54,13,C
60,37,B
83,52,B
23,81,B
88,100,A
37,28,C
76,13,B
83,10,B
13,27,C
30,84,B
15,12,C
100,63,A
72,43,B
15,32,C
90,34,B
56,21,C
96,93,A
29,11,C
77,63,A
27,96,B
27,17,C
72,92,A
75,94,A
53,39,B
25,56,B
40,11,C
56,32,B
90,37,B
94,82,A
21,62,B
64,49,B
85,85,A
90,65,A
44,25,C
62,76,B
11,44,C
87,63,A
93,52,A
55,77,B
17,92,B
86,69,A
95,15,B
16,36,C
21,60,B
35,56,B
56,51,B
76,30,B
84,11,B
68,60,B
96,30,B
51,43,B
22,94,B
45,34,C
55,65,B
90,57,A
71,79,A
73,75,A
34,58,B
17,73,B
71,21,B
49,91,A
94,26,B
77,48,B
29,11,C
56,79,B
46,19,C
36,61,B
65,38,B
99,37,B
84,39,B
88,84,A
54,82,B
94,18,B
47,73,B
27,21,C
25,56,B
58,15,C
88,77,A
37,18,C
64,94,A
25,36,C
87,53,A
43,91,B
45,16,C
62,15,C
90,65,A
80,59,B
77,79,A
84,39,B
91,84,A
100,29,B
99,91,A
86,53,B
51,72,B
85,94,A
72,21,B
76,36,B
66,55,B
77,18,B
73,72,A
23,91,B
89,22,B
17,13,C
83,41,B
22,12,C
80,17,B
32,18,C
44,50,B
20,28,C
38,62,B
78,48,B
53,60,B
12,94,B
34,94,B
92,33,B
14,81,B
25,31,C
61,83,A
30,90,B
73,16,B
85,68,A
69,78,A
91,55,A
99,34,B
36,26,C
80,81,A
48,18,C
81,16,B
59,45,B
83,52,B
21,12,C
60,17,C
81,67,A
64,52,B
33,60,B
52,56,B
53,38,B
95,43,B
64,76,A
47,22,C
13,48,C
59,16,C
78,66,A
62,99,A
70,79,A
22,46,C
79,53,B
91,38,B
73,46,B
32,46,C
69,71,A
61,33,B
34,86,B
62,53,B
22,50,C
53,30,B
31,98,B
72,33,B
62,33,B
85,27,B
33,18,C
34,18,C
42,76,B
97,47,A
72,77,A
80,85,A
78,93,A
28,49,C
22,95,B
34,25,C
55,83,B
43,21,C
19,51,C
26,96,B
33,33,C
100,61,A
89,14,B
83,13,B
56,13,C
32,36,C
41,64,B
35,70,B
50,17,C
65,85,A
40,76,B
75,36,B
27,67,B
43,95,B
62,81,A
44,77,B
88,33,B
48,76,B
34,29,C
89,24,B
53,31,B
51,90,A
80,83,A
72,67,B
94,45,B
18,33,C
81,26,B
98,73,A
36,17,C
78,80,A
91,19,B
22,50,C
93,64,A
59,55,B
46,66,B
50,10,C
93,82,A
71,19,B
90,20,B
78,49,B
13,89,B
92,52,A
59,88,A
60,24,B
26,30,C
17,33,C
82,29,B
77,68,A
96,29,B
53,25,C
65,60,B
69,64,B
37,98,B
68,87,A
19,16,C
44,49,B
20,36,C
56,25,B
29,47,C
56,62,B
28,41,C
14,28,C
48,81,B
73,22,B
83,36,B
93,56,A
37,10,C
58,42,B
17,13,C
74,21,B
51,99,A
74,75,A
33,22,C
13,82,B
47,14,C
30,63,B
92,11,B
73,39,B
95,35,B
50,35,B
71,93,A
10,33,C
23,76,B
47,100,A
82,30,B
70,23,B
84,20,B
68,53,B
48,61,B
44,83,B
92,67,A
11,72,B
87,88,A
51,55,B
40,24,C
40,92,B
80,91,A
57,98,A
51,77,B
40,94,B
53,70,B
33,63,B
19,81,B
13,52,C
63,78,A
17,22,C
20,25,C
90,64,A
66,73,B
83,77,A
71,87,A
95,56,A
66,81,A
26,92,B
32,34,C
76,89,A
52,11,C
48,32,B
23,22,C
90,71,A
73,48,B
12,51,C
56,35,B
98,29,B
87,48,B
66,34,B
68,35,B
31,44,C
100,60,A
70,31,B
29,25,C
12,36,C
25,55,B
59,12,C
13,73,B
45,58,B
89,65,A
46,64,B
52,23,C
92,48,A
25,83,B
41,25,C
47,90,B
41,99,A
53,37,B
27,89,B
37,94,B
18,82,B
13,64,C
87,27,B
64,15,C
95,79,A
44,59,B
18,67,B
43,73,B
95,97,A
51,53,B
66,58,B
92,11,B
16,78,B
88,34,B
25,98,B
83,100,A
17,29,C
56,24,B
64,41,B
43,60,B
30,69,B
31,90,B
62,12,C
65,21,B
48,96,A
93,17,B
90,90,A
100,80,A
23,85,B
89,91,A
43,90,B
17,15,C
51,66,B
84,23,B
38,73,B
19,91,B
87,47,B
12,63,C
75,10,B
18,88,B
99,49,A
26,13,C
93,73,A
23,24,C
97,54,A
11,71,B
34,47,B
65,93,A
94,14,B
35,93,B
49,12,C
63,59,B
88,35,B
61,47,B
94,81,A
63,77,A
74,59,B
77,55,B
59,57,B
24,94,B
27,53,B
49,72,B
46,14,C
68,22,B
57,10,C
76,83,A
95,71,A
13,74,B
56,24,B
44,15,C
72,98,A
11,42,C
55,86,A
21,91,B
62,86,A
88,33,B
86,61,A
28,19,C
19,48,C
56,82,B
75,28,B
57,51,B
61,99,A
79,79,A
52,64,B
37,25,C
64,86,A
50,95,A
54,83,B
44,90,B
33,80,B
13,59,C
38,21,C
31,11,C
73,100,A
50,70,B
79,93,A
98,42,A
75,75,A
72,51,B
93,65,A
45,65,B
25,24,C
90,84,A
61,94,A
78,98,A
99,29,B
58,76,B
44,100,A
90,39,B
80,37,B
44,81,B
96,96,A
25,62,B
79,29,B
36,52,B
46,82,B
24,93,B
50,27,C
12,91,B
14,28,C
78,85,A
56,97,A
75,47,B
52,94,A
57,12,C
41,95,B
36,22,C
87,22,B
22,71,B
53,28,B
96,35,B
72,18,B
44,24,C
51,81,B
57,12,C
79,69,A
82,47,B
76,46,B
92,68,A
78,38,B
38,18,C
47,68,B
24,90,B
30,23,C
35,86,B
74,29,B
75,13,B
87,65,A
93,38,B
18,43,C
73,48,B
10,84,B
52,41,B
29,60,B
93,67,A
63,72,B
91,56,A
29,53,B
26,31,C
21,45,C
15,58,C
87,59,A
84,52,B
54,30,B
79,63,A
47,24,C
32,57,B
94,77,A
32,43,C
63,12,C
64,88,A
51,28,C
83,28,B
90,10,B
47,12,C
98,20,B
67,77,A
79,34,B
17,32,C
68,20,B
61,88,A
76,63,B
20,24,C
69,28,B
74,49,B
78,19,B
93,30,B
22,69,B
31,27,C
90,13,B
75,68,A
95,56,A
46,89,B
72,12,B
91,78,A
65,32,B
41,90,B
15,17,C
44,55,B
61,50,B
76,64,A
77,66,A
60,23,B
99,94,A
48,25,C
47,79,B
37,94,B
82,24,B
81,52,B
35,44,C
99,24,B
95,38,B
49,12,C
21,29,C
62,34,B
74,57,B
99,17,B
20,50,C
72,90,A
100,71,A
84,20,B
32,27,C
13,55,C
23,90,B
81,59,A
44,25,C
72,40,B
74,34,B
13,42,C
62,77,B
33,96,B
67,71,B
84,28,B
19,32,C
16,67,B
71,65,B
49,60,B
27,72,B
68,43,B
81,94,A
69,43,B
79,22,B
91,84,A
15,32,C
43,16,C
43,31,C
64,37,B
31,71,B
31,27,C
87,52,B
59,42,B
44,64,B
99,59,A
32,67,B
23,30,C
10,90,B
22,28,C
63,59,B
89,97,A
65,91,A
17,48,C
74,22,B
71,19,B
59,66,B
50,57,B
97,44,A
89,48,B
95,99,A
70,42,B
35,29,C
95,28,B
22,86,B
26,83,B
49,64,B
92,68,A
77,51,B
68,16,B
89,96,A
78,37,B
70,59,B
42,37,C
94,37,B
44,14,C
55,85,A
98,84,A
56,68,B
22,46,C
75,96,A
13,32,C
80,18,B
33,71,B
96,60,A
45,41,B
22,96,B
82,96,A
16,62,C
22,70,B
33,73,B
21,57,C
99,46,A
27,82,B
61,21,B
38,10,C
82,64,A
13,83,B
67,44,B
22,56,C
61,38,B
97,68,A
87,32,B
11,40,C
86,56,A
16,55,C
73,37,B
33,93,B
72,20,B
10,59,C
13,90,B
32,50,B
26,91,B
70,38,B
38,69,B
53,35,B
36,72,B
13,41,C
71,47,B
80,19,B
94,42,B
48,27,C
58,14,C
19,14,C
72,67,B
44,38,B
41,51,B
20,12,C
82,36,B
98,23,B
64,33,B
100,17,B
68,96,A
56,64,B
25,16,C
11,25,C
66,16,B
76,75,A
72,15,B
87,56,A
86,92,A
62,17,C
56,41,B
25,98,B
33,26,C
24,56,B
70,26,B
100,46,A
85,21,B
83,39,B
81,24,B
66,22,B
32,13,C
70,44,B
87,37,B
13,74,B
16,43,C
45,48,B
82,20,B
13,59,C
56,35,B
13,38,C
75,42,B
57,16,C
39,90,B
83,77,A
34,52,B
96,86,A
37,44,B
97,24,B
68,62,B
28,30,C
54,81,B
26,64,B
89,71,A
94,94,A
76,51,B
40,15,C
30,89,B
58,41,B
36,51,B
82,80,A
64,15,C
38,85,B
92,83,A
14,21,C
72,21,B
26,94,B
47,53,B
19,37,C
62,36,B
98,95,A
88,88,A
13,92,B
22,85,B
35,48,B
51,15,C
65,86,A
65,84,A
59,19,C
63,32,B
70,16,B
48,32,B
94,42,B
66,83,A
26,90,B
52,42,B
78,91,A
38,38,C
58,69,B
68,94,A
100,51,A
51,68,B
43,27,C
20,70,B
27,39,C
84,59,A
100,52,A
50,29,C
28,74,B
85,100,A
50,59,B
46,65,B
89,79,A
18,97,B
54,52,B
80,100,A
53,51,B
20,80,B
44,17,C
90,17,B
23,42,C
21,19,C
22,81,B
76,26,B
19,20,C
29,91,B
41,38,C
72,77,A
81,85,A
49,22,C
50,19,C
70,20,B
78,83,A
28,78,B
47,82,B
46,11,C
84,72,A
97,66,A
66,42,B
42,65,B
78,15,B
14,36,C
46,98,A
66,60,B
42,51,B
75,72,A
14,43,C
62,87,A
69,25,B
52,94,A
92,91,A
51,13,C
57,59,B
35,89,B
73,57,B
79,95,A
86,27,B
25,32,C
22,54,C
46,46,B
83,87,A
74,39,B
91,17,B
71,91,A
97,23,B
25,20,C
44,43,B
74,59,B
31,71,B
24,45,C
60,70,B
79,31,B
72,67,B
69,31,B
36,71,B
99,42,A
45,23,C
11,52,C
94,42,B
41,65,B
85,29,B
78,55,B
11,52,C
58,62,B
79,61,A
46,75,B
18,33,C
42,95,B
81,98,A
66,65,B
22,43,C
13,13,C
70,68,B
16,56,C
98,13,B
74,71,A
65,76,A
81,34,B
91,72,A
74,47,B
46,38,B
92,82,A
44,22,C
34,37,C
66,45,B
78,94,A
21,81,B
81,12,B
97,34,B
62,37,B
21,62,B
61,70,B
32,57,B
82,79,A
57,67,B
81,76,A
41,56,B
86,93,A
47,61,B
90,80,A
20,87,B
72,97,A
53,25,C
70,16,B
25,36,C
25,20,C
13,49,C
43,14,C
57,18,C
49,90,B
84,17,B
27,15,C
29,18,C
33,40,C
22,40,C
94,40,B
28,37,C
49,51,B
96,84,A
97,10,B
93,44,B
16,13,C
55,19,C
91,70,A
87,74,A
38,84,B
37,40,C
27,24,C
49,30,C
77,20,B
18,68,B
49,15,C
63,18,B
43,89,B
41,89,B
32,76,B
57,88,A
16,34,C
56,93,A
38,19,C
18,41,C
44,73,B
44,46,B
37,41,C
58,50,B
48,86,B
95,96,A
32,35,C
46,17,C
64,99,A
60,30,B
12,44,C
57,39,B
29,15,C
27,93,B
52,77,B
10,19,C
48,69,B
92,33,B
93,80,A
28,51,C
66,37,B
32,66,B
14,19,C
11,94,B
53,93,A
31,57,B
41,49,B
60,74,B
36,42,C
21,83,B
55,44,B
66,95,A
61,100,A
21,59,B
93,28,B
71,18,B
13,90,B
33,39,C
26,18,C
48,88,B
43,13,C
26,30,C
64,55,B
57,93,A
97,13,B
80,44,B
42,52,B
87,92,A
75,13,B
79,86,A
84,83,A
83,71,A
79,68,A
47,44,B
28,52,B
74,19,B
75,72,A
61,33,B
75,42,B
58,71,B
29,66,B
13,72,B
23,89,B
63,27,B
38,73,B
53,87,A
88,25,B
37,63,B
69,67,B
79,54,B
53,44,B
82,52,B
53,56,B
91,68,A
100,62,A
33,23,C
69,62,B
91,24,B
43,47,B
30,41,C
43,34,C
56,10,C
73,79,A
66,69,B
85,97,A
77,62,B
85,17,B
51,35,B
65,76,A
25,15,C
91,82,A
93,26,B
85,90,A
82,57,B
86,23,B
49,85,B
49,18,C
17,19,C
79,21,B
60,67,B
71,16,B
63,37,B
39,80,B
91,60,A
75,29,B
51,26,C
44,17,C
82,43,B
87,97,A
25,58,B
94,82,A
76,41,B
22,65,B
60,94,A
29,26,C
53,76,B
27,93,B
96,39,B
52,34,B
47,95,A
70,66,B
32,54,B
97,93,A
56,71,B
91,96,A
60,76,B
15,43,C
72,94,A
64,77,A
85,93,A
63,73,B
23,37,C
44,63,B
60,80,A
78,17,B
27,67,B
63,21,B
71,79,A
12,46,C
90,69,A
70,82,A
87,74,A
18,39,C
65,84,A
19,48,C
49,26,C
71,86,A
43,23,C
36,87,B
14,47,C
68,61,B
55,30,B
28,52,B
67,14,B
71,56,B
96,85,A
45,85,B
83,85,A
50,70,B
41,89,B
86,56,A
29,88,B
59,86,A
49,86,B
97,84,A
27,99,B
76,24,B
99,70,A
19,84,B
49,43,B
39,78,B
67,29,B
77,99,A
65,17,B
88,33,B
15,72,B
50,62,B
62,41,B
64,41,B
27,67,B
99,41,A
48,66,B
37,21,C
46,91,B
64,84,A
60,77,B
61,55,B
27,37,C
66,94,A
15,16,C
99,58,A
37,44,B
95,45,A
75,37,B
11,55,C
94,53,A
12,80,B
72,17,B
92,47,B
84,15,B
30,23,C
81,67,A
18,55,C
34,63,B
57,75,B
46,98,A
53,18,C
75,98,A
90,27,B
26,67,B
95,25,B
51,74,B
51,55,B
28,49,C
72,43,B
57,87,A
92,59,A
69,52,B
81,41,B
71,61,B
77,96,A
85,20,B
97,99,A
47,90,B
80,98,A
91,63,A
17,36,C
46,67,B
86,94,A
55,71,B
54,12,C
46,66,B
32,26,C
37,64,B
67,20,B
11,65,C
51,74,B
46,48,B
33,97,B
17,24,C
70,77,A
94,87,A
45,13,C
60,58,B
83,88,A
80,97,A
64,58,B
20,16,C
16,27,C
73,29,B
40,21,C
23,33,C
100,42,A
44,89,B
81,37,B
29,16,C
41,99,A
100,86,A
40,50,B
52,88,A
93,67,A
33,81,B
31,20,C
45,21,C
84,96,A
97,55,A
70,53,B
43,59,B
72,34,B
33,91,B
14,63,C
67,28,B
97,36,B
42,21,C
19,17,C
18,74,B
54,86,A
74,61,B
42,19,C
59,66,B
24,91,B
95,42,B
25,95,B
27,90,B
96,41,B
73,34,B
67,97,A
33,30,C
19,19,C
53,74,B
67,63,B
47,21,C
51,78,B
87,12,B
83,44,B
69,84,A
74,90,A
23,33,C
71,100,A
90,14,B
34,59,B
74,73,A
32,79,B
94,31,B
67,55,B
91,28,B
98,43,A
79,32,B
28,54,B
34,30,C
12,27,C
17,24,C
34,59,B
86,76,A
99,100,A
22,84,B
29,54,B
70,86,A
30,50,B
66,10,C
15,63,C
62,86,A
81,31,B
71,34,B
23,21,C
14,73,B
28,45,C
29,20,C
75,17,B
78,21,B
22,25,C
71,93,A
26,56,B
27,57,B
22,18,C
80,15,B
70,82,A
81,45,B
98,12,B
47,29,C
56,73,B
64,98,A
11,88,B
31,20,C
64,48,B
37,54,B
25,74,B
81,54,B
62,10,C
94,48,A
65,66,B
87,57,A
92,20,B
38,78,B
46,20,C
28,12,C
70,38,B
55,12,C
22,32,C
91,97,A
78,37,B
21,34,C
32,18,C
81,54,B
32,90,B
62,12,C
31,84,B
60,99,A
44,74,B
20,67,B
10,89,B
71,83,A
91,98,A
25,79,B
75,41,B
54,45,B
49,51,B
77,74,A
44,96,A
35,87,B
54,24,C
49,75,B
60,86,A
93,11,B
20,13,C
97,49,A
90,58,A
79,49,B
77,77,A
52,72,B
95,10,B
99,11,B
52,43,B
72,26,B
98,69,A
49,37,B
94,48,A
57,64,B
33,53,B
70,95,A
14,86,B
41,79,B
82,89,A
35,55,B
24,27,C
30,15,C
12,40,C
75,73,A
34,66,B
76,87,A
11,40,C
81,11,B
50,47,B
17,40,C
90,17,B
12,40,C
48,59,B
38,60,B
96,83,A
84,37,B
49,18,C
34,35,C
93,91,A
39,83,B
89,10,B
98,45,A
63,17,B
22,58,B
75,20,B
99,39,B
100,55,A
92,91,A
15,63,C
66,16,B
39,23,C
38,32,C
87,74,A
10,90,B
57,89,A
75,89,A
74,60,B
90,25,B
74,49,B
90,82,A
74,74,A
29,94,B
75,61,B
93,30,B
74,84,A
83,87,A
72,79,A
54,94,A
50,15,C
63,31,B
58,78,B
13,25,C
89,56,A
39,10,C
10,70,B
80,13,B
28,79,B
74,87,A
97,31,B
58,69,B
78,32,B
21,75,B
17,71,B
14,72,B
51,97,A
69,36,B
54,90,A
96,59,A
39,59,B
91,100,A
80,51,B
91,45,B
81,83,A
98,64,A
80,64,A
42,28,C
54,65,B
52,18,C
78,42,B
45,34,C
69,81,A
50,61,B
38,84,B
47,11,C
88,13,B
52,90,A
70,47,B
48,10,C
81,85,A
32,80,B
18,70,B
16,80,B
92,61,A
22,28,C
18,39,C
97,73,A
70,54,B
34,100,B
37,54,B
16,29,C
56,23,C
81,98,A
46,37,B
23,29,C
36,47,B
59,17,C
90,36,B
19,78,B
84,17,B
73,80,A
75,95,A
80,52,B
86,11,B
63,11,C
11,84,B
38,90,B
64,87,A
98,97,A
87,53,A
75,90,A
89,93,A
39,95,B
42,54,B
34,21,C
61,12,C
80,29,B
28,88,B
39,85,B
44,94,B
48,84,B
87,43,B
99,14,B
68,26,B
19,48,C
55,98,A
99,34,B
76,30,B
24,44,C
48,66,B
55,44,B
48,90,B
50,79,B
94,92,A
37,66,B
64,85,A
74,38,B
82,99,A
23,76,B
40,34,C
69,56,B
32,21,C
54,99,A
21,36,C
19,42,C
38,28,C
54,43,B
56,47,B
67,64,B
55,56,B
71,71,A
65,18,B
84,62,A
54,66,B
38,17,C
12,66,C
69,44,B
16,16,C
36,82,B
87,34,B
62,89,A
46,54,B
87,36,B
37,46,B
29,29,C
85,82,A
91,45,B
38,99,B
72,20,B
28,58,B
86,12,B
44,58,B
54,82,B
83,92,A
57,56,B
22,38,C
48,59,B
39,51,B
37,77,B
58,23,B
33,58,B
84,94,A
48,53,B
10,65,C
28,33,C
84,58,A
94,92,A
68,95,A
70,64,B
48,48,B
51,46,B
71,19,B
60,55,B
71,64,B
91,67,A
46,19,C
51,74,B
94,97,A
17,25,C
23,99,B
79,54,B
58,59,B
29,67,B
41,58,B
95,15,B
79,63,A
29,48,C
32,13,C
78,96,A
63,100,A
13,63,C
71,13,B
17,84,B
74,88,A
30,34,C
95,25,B
92,69,A
30,58,B
13,42,C
84,15,B
17,45,C
80,59,B
26,59,B
19,82,B
28,64,B
67,13,B
35,15,C
35,72,B
98,41,B
69,61,B
17,49,C
58,18,C
45,90,B
29,43,C
55,16,C
57,83,A
22,69,B
12,79,B
34,86,B
59,61,B
12,85,B
11,17,C
92,60,A
53,73,B
96,13,B
28,100,B
85,44,B
34,69,B
13,44,C
20,70,B
89,25,B
51,57,B
16,88,B
52,34,B
100,71,A
82,35,B
48,46,B
43,23,C
65,32,B
36,82,B
53,21,C
38,43,B
78,27,B
35,62,B
42,22,C
92,65,A
95,32,B
74,59,B
14,13,C
83,59,A
27,29,C
23,51,C
50,95,A
74,41,B
95,49,A
13,79,B
67,29,B
80,99,A
68,83,A
24,99,B
98,21,B
74,19,B
65,10,C
78,45,B
98,29,B
38,10,C
100,96,A
60,64,B
94,15,B
37,34,C
33,63,B
21,58,C
34,12,C
29,82,B
59,46,B
83,14,B
10,93,B
68,24,B
44,62,B
54,84,B
12,56,C
10,28,C
78,24,B
34,80,B
61,95,A
77,79,A
44,92,B
98,74,A
73,20,B
12,48,C
97,25,B
21,99,B
67,44,B
58,44,B
79,23,B
73,33,B
90,20,B
47,68,B
82,81,A
35,33,C
69,45,B
69,93,A
52,59,B
82,19,B
28,67,B
78,11,B
31,12,C
54,13,C
60,27,B
54,89,A
13,98,B
76,83,A
36,25,C
57,28,B
35,13,C
31,76,B
66,94,A
13,76,B
77,78,A
74,92,A
66,11,C
42,57,B
55,44,B
95,78,A
29,67,B
14,46,C
73,31,B
88,51,B
51,90,A
86,30,B
85,11,B
19,82,B
84,57,A
64,19,B
60,47,B
87,15,B
64,57,B
31,51,B
15,15,C
39,67,B
63,45,B
29,61,B
28,40,C
90,18,B
59,28,B
43,63,B
71,93,A
55,26,B
42,73,B
65,33,B
35,100,B
70,62,B
48,89,B
83,46,B
93,67,A
86,86,A
52,93,A
56,27,B
58,67,B
87,28,B
95,91,A
53,26,C
91,61,A
75,64,B
81,47,B
35,49,B
63,77,A
42,74,B
52,85,B
17,40,C
33,48,B
33,65,B
61,91,A
66,93,A
45,97,A
77,15,B
41,92,B
16,95,B
40,32,C
10,49,C
67,63,B
64,37,B
48,16,C
32,15,C
39,75,B
95,68,A
45,56,B
57,21,C
23,69,B
91,87,A
96,24,B
14,57,C
71,61,B
25,15,C
89,83,A
39,10,C
52,22,C
75,76,A
98,23,B
39,67,B
89,42,B
26,43,C
22,39,C
68,18,B
17,50,C
92,38,B
24,88,B
98,87,A
42,67,B
72,61,B
95,45,A
45,68,B
46,33,C
20,86,B
63,38,B
85,80,A
61,22,B
81,88,A
10,58,C
50,73,B
68,90,A
57,36,B
92,39,B
63,54,B
72,47,B
94,30,B
44,48,B
46,14,C
20,24,C
98,43,A
17,78,B
34,55,B
79,40,B
12,92,B
19,43,C
88,36,B
20,72,B
43,19,C
70,97,A
58,49,B
50,30,B
30,65,B
56,42,B
63,41,B
55,63,B
71,60,B
41,53,B
14,84,B
27,88,B
58,78,B
45,72,B
91,84,A
37,34,C
69,68,B
84,98,A
25,62,B
76,35,B
63,67,B
48,54,B
91,33,B
89,25,B
22,77,B
58,75,B
34,72,B
55,20,C
77,57,B
42,75,B
46,11,C
54,74,B
73,17,B
49,73,B
26,50,C
17,20,C
58,39,B
90,23,B
